FR_RimRadius,RL_RimRadius,RR_RimRadius,FL_TyreWear,FR_TyreWear,RL_TyreWear,RR_TyreWear,FL_TyreVirtualMPH,FR_TyreVirtualMPH,RL_TyreVirtualMPH,RR_TyreVirtualMPH,FL_TyreDirtyLevel,Weight,FR_TyreDirtyLevel,RL_TyreDirtyLevel,RR_TyreDirtyLevel,FL_Slip,FR_Slip,RL_Slip,RR_Slip,FL_SlipAngle,FR_SlipAngle,RL_SlipAngle,RR_SlipAngle,FL_SlipRatio,FR_SlipRatio,RL_SlipRatio,RR_SlipRatio,FL_NDSlip,FR_NDSlip,RL_NDSlip,RR_NDSlip,FL_Load,FR_Load,RL_Load,RR_Load,FL_CoreTemperature,FR_CoreTemperature,RL_CoreTemperature,RR_CoreTemperature,FL_TyreInsideTemperature,FR_TyreInsideTemperature,RL_TyreInsideTemperature,RR_TyreInsideTemperature,FL_TyreMiddleTemperature,FR_TyreMiddleTemperature,RL_TyreMiddleTemperature,RR_TyreMiddleTemperature,FL_TyreOutsideTemperature,FR_TyreOutsideTemperature,RL_TyreOutsideTemperature,RR_TyreOutsideTemperature,FL_TyreOptimumTemperature,FR_TyreOptimumTemperature,RL_TyreOptimumTemperature,RR_TyreOptimumTemperature,FL_TemperatureMultiplier,FR_TemperatureMultiplier,RL_TemperatureMultiplier,RR_TemperatureMultiplier,FL_StaticPressure,FR_StaticPressure,RL_StaticPressure,RR_StaticPressure,FL_DynamicPressure,FR_DynamicPressure,RL_DynamicPressure,RR_DynamicPressure,FL_SelfAligningTorque,FR_SelfAligningTorque,RL_SelfAligningTorque,RR_SelfAligningTorque,FL_TyreContactNormalX,FL_TyreContactNormalY,PacketID,FR_TyreContactNormalX,FR_TyreContactNormalY,FR_TyreContactNormalZ,RL_TyreContactNormalX,RL_TyreContactNormalY,RL_TyreContactNormalZ,RR_TyreContactNormalX,RR_TyreContactNormalY,RR_TyreContactNormalZ,FL_TyreContactNormalZ,SessionID,LapID,PacketDatetime,Gas,Brake,Steer,Clutch,Handbrake,Gear,SpeedMPH,RPM,EngagedGear,TurboBoost,WorldPositionX,WorldPositionY,WorldPositionZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,VelocityX,VelocityY,VelocityZ,AccelerationX,AccelerationY,AccelerationZ,Aero_DragCoeffcient,Aero_LiftCoefficientFront,Aero_LiftCoefficientRear,CarForwardVectorX,CarForwardVectorY,CarForwardVectorZ,CarSideVectorX,CarSideVectorY,CarSideVectorZ,ResetCount,CollidedWith,HeadlightsActive,Ping,SteerTorque,Fuel,FL_Camber,FR_Camber,RL_Camber,RR_Camber,FL_ToeIn,FR_ToeIn,RL_ToeIn,RR_ToeIn,FL_TyreRadius,FR_TyreRadius,RL_TyreRadius,RR_TyreRadius,FL_TyreWidth,FR_TyreWidth,RL_TyreWidth,RR_TyreWidth,FL_RimRadius
0.24130000174046,0.24130000174046,0.24130000174046,0,0,0,0,0,0,0,0,0,1305,0,0,0,0,0,0,0,-0.0014391996664926,-0.0015683443052694,-0.0019601569510996,-0.0019130116561428,-4.3074504674223e-07,-4.7735210273459e-07,-2.2591896708946e-07,3.0432272524195e-07,0.062683708965778,0.062204830348492,0.040107857435942,0.039408091455698,1,1,1,1,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,95,95,95,95,0.99999785423279,0.99999785423279,0.99999791383743,0.99999791383743,16,16,16,16,24.639999389648,24.639999389648,24.639999389648,24.639999389648,0.0017322183120996,-0.0016395569546148,0.0010194494388998,-0.00099201290868223,0.0028257453814149,0.99999451637268,0,0.0029413206502795,0.99999439716339,-0.0015893708914518,0.0029491267632693,0.99999415874481,-0.0017401193035766,0.0029491267632693,0.99999415874481,-0.0017401193035766,-0.0017312067793682,0,0,'01/16/2026 18:12:59:230',0,0,0.26999998092651,1,0,0,9.0979323431384e-05,2100,0,0,424.10385131836,8.2671012878418,340.60989379883,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,0,0,0,0.99999368190765,-0.0034304766450077,0.00090431387070566,0.00089847354684025,-0.0017036356730387,-0.99999815225601,2,-1,true,-1,0.013955349102616,30,-2.9958553314209,-2.9953224658966,-1.6684371232986,-1.6651321649551,0.0561648234725,-0.025075038895011,0.065677329897881,-0.065640397369862,0.34000000357628,0.34000000357628,0.35249999165535,0.35249999165535,0.30000001192093,0.30000001192093,0.31999999284744,0.31999999284744,0.24130000174046
0.24130000174046,0.24130000174046,0.24130000174046,0,0,0,0,0,0,0,0,0,1305,0,0,0,0,0,0,0,-0.0015183286741376,-0.0014274119166657,-0.0019556912593544,-0.0019159328658134,-4.1197816358363e-07,-1.1300026869776e-07,-2.1833690766471e-07,2.9118911015757e-07,0.062696374952793,0.062227662652731,0.040107045322657,0.039407696574926,1,1,1,1,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,95,95,95,95,0.99999785423279,0.99999785423279,0.99999791383743,0.99999791383743,16,16,16,16,24.639999389648,24.639999389648,24.639999389648,24.639999389648,0.0017204608302563,-0.0016487397952005,0.0010065893875435,-0.00098839029669762,0.0028257453814149,0.99999451637268,0,0.0029413206502795,0.99999439716339,-0.0015893708914518,0.0029491267632693,0.99999415874481,-0.0017401193035766,0.0029491267632693,0.99999415874481,-0.0017401193035766,-0.0017312067793682,0,0,'01/16/2026 18:12:59:280',0,0,0.26999998092651,1,0,0,9.1159527073614e-05,2100,0,0,424.10385131836,8.2671012878418,340.60989379883,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,0,0,0,0.99999368190765,-0.0034304012078792,0.00090434082085267,0.00089850026415661,-0.001703753368929,-0.99999815225601,2,-1,true,-1,0.012580024078488,30,-2.995863199234,-2.9953491687775,-1.6684329509735,-1.6651350259781,0.056167844682932,-0.025079103186727,0.065677233040333,-0.06564050167799,0.34000000357628,0.34000000357628,0.35249999165535,0.35249999165535,0.30000001192093,0.30000001192093,0.31999999284744,0.31999999284744,0.24130000174046
0.24130000174046,0.24130000174046,0.24130000174046,0,0,0,0,0,0,0,0,0,1305,0,0,0,0,0,0,0,-0.0015517058782279,-0.0014488545712084,-0.0019898863974959,-0.0019384847255424,-3.5657851071846e-07,-3.0707357723259e-07,-2.5606331632844e-07,2.3053603115386e-07,0.06270158290863,0.062224540859461,0.040112502872944,0.039404094219208,1,1,1,1,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,95,95,95,95,0.99999785423279,0.99999785423279,0.99999791383743,0.99999791383743,16,16,16,16,24.639999389648,24.639999389648,24.639999389648,24.639999389648,0.0016638827510178,-0.0016562436940148,0.0010128055000678,-0.0009867938933894,0.0028257453814149,0.99999451637268,0,0.0029413206502795,0.99999439716339,-0.0015893708914518,0.0029491267632693,0.99999415874481,-0.0017401193035766,0.0029491267632693,0.99999415874481,-0.0017401193035766,-0.0017312067793682,0,0,'01/16/2026 18:12:59:330',0,0,0.26999998092651,1,0,0,9.1012756456621e-05,2100,0,0,424.10385131836,8.2671012878418,340.60989379883,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,0,0,0,0.99999368190765,-0.0034304030705243,0.00090436806203797,0.0008985273889266,-0.0017037796787918,-0.99999815225601,2,-1,true,-1,0.012781270779669,30,-2.9958622455597,-2.9953603744507,-1.6684324741364,-1.6651355028152,0.056167997419834,-0.025081094354391,0.065677165985107,-0.065640509128571,0.34000000357628,0.34000000357628,0.35249999165535,0.35249999165535,0.30000001192093,0.30000001192093,0.31999999284744,0.31999999284744,0.24130000174046
0.24130000174046,0.24130000174046,0.24130000174046,0,0,0,0,0,0,0,0,0,1305,0,0,0,0,0,0,0,-0.0015477333217859,-0.0014508477179334,-0.0019879601895809,-0.001926330383867,-3.8036017713239e-07,-3.0024159514142e-07,-2.330778841042e-07,2.4682165644663e-07,0.06270094960928,0.062224384397268,0.040112171322107,0.039406068623066,1,1,1,1,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,95,95,95,95,0.99999785423279,0.99999785423279,0.99999791383743,0.99999791383743,16,16,16,16,24.639999389648,24.639999389648,24.639999389648,24.639999389648,0.0017163113225251,-0.0016286594327539,0.0010102085070685,-0.00098302308470011,0.0028257453814149,0.99999451637268,0,0.0029413206502795,0.99999439716339,-0.0015893708914518,0.0029491267632693,0.99999415874481,-0.0017401193035766,0.0029491267632693,0.99999415874481,-0.0017401193035766,-0.0017312067793682,0,0,'01/16/2026 18:12:59:380',0,0,0.26999998092651,1,0,0,9.1072339273524e-05,2100,0,0,424.10385131836,8.2671012878418,340.60989379883,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,0,0,0,0.99999368190765,-0.0034304091241211,0.0009043937898241,0.0008985530002974,-0.0017038204241544,-0.99999815225601,2,-1,true,-1,0.014052158221602,30,-2.9958617687225,-2.9953684806824,-1.6684314012527,-1.6651366949081,0.056168310344219,-0.025082319974899,0.065677098929882,-0.065640524029732,0.34000000357628,0.34000000357628,0.35249999165535,0.35249999165535,0.30000001192093,0.30000001192093,0.31999999284744,0.31999999284744,0.24130000174046
0.24130000174046,0.24130000174046,0.24130000174046,0,0,0,0,0,0,0,0,0,1305,0,0,0,0,0,0,0,-0.0015358052914962,-0.0014608980854973,-0.0019969858694822,-0.0019223203416914,-3.7789894236084e-07,-3.2737352739787e-07,-2.3246144564837e-07,2.5955861815419e-07,0.062699072062969,0.062222857028246,0.040113601833582,0.03940673917532,1,1,1,1,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,95,95,95,95,0.99999785423279,0.99999785423279,0.99999791383743,0.99999791383743,16,16,16,16,24.639999389648,24.639999389648,24.639999389648,24.639999389648,0.0017164607997984,-0.001627309131436,0.0010105703258887,-0.00098373193759471,0.0028257453814149,0.99999451637268,0,0.0029413206502795,0.99999439716339,-0.0015893708914518,0.0029491267632693,0.99999415874481,-0.0017401193035766,0.0029491267632693,0.99999415874481,-0.0017401193035766,-0.0017312067793682,0,0,'01/16/2026 18:12:59:430',0,0,0.26999998092651,1,0,0,9.104630589718e-05,2100,0,0,424.10388183594,8.2671012878418,340.60989379883,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,0,0,0,0.99999368190765,-0.0034304142463952,0.00090442335931584,0.00089858239516616,-0.0017038515070453,-0.99999815225601,2,-1,true,-1,0.014041815884411,30,-2.9958612918854,-2.9953706264496,-1.6684309244156,-1.6651380062103,0.056168597191572,-0.025082390755415,0.065677024424076,-0.065640509128571,0.34000000357628,0.34000000357628,0.35249999165535,0.35249999165535,0.30000001192093,0.30000001192093,0.31999999284744,0.31999999284744,0.24130000174046
0.24130000174046,0.24130000174046,0.24130000174046,0,0,0,0,0,0,0,0,0,1305,0,0,0,0,0,0,0,-0.001508655375801,-0.0014850908191875,-0.0020313167478889,-0.0019474927103147,-3.6004527714795e-07,-2.8495998094513e-07,-2.0263851752134e-07,2.7494144205775e-07,0.062694415450096,0.062219273298979,0.040119118988514,0.039402723312378,1,1,1,1,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,95,95,95,95,0.99999785423279,0.99999785423279,0.99999791383743,0.99999791383743,16,16,16,16,24.639999389648,24.639999389648,24.639999389648,24.639999389648,0.0016557503258809,-0.0016526363324374,0.0010063576046377,-0.00098204193636775,0.0028257453814149,0.99999451637268,0,0.0029413206502795,0.99999439716339,-0.0015893708914518,0.0029491267632693,0.99999415874481,-0.0017401193035766,0.0029491267632693,0.99999415874481,-0.0017401193035766,-0.0017312067793682,0,0,'01/16/2026 18:12:59:480',0,0,0.26999998092651,1,0,0,9.0948917204514e-05,2100,0,0,424.10388183594,8.2671012878418,340.60989379883,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,0,0,0,0.99999368190765,-0.0034304137807339,0.00090445252135396,0.00089861161541194,-0.0017038403311744,-0.99999815225601,2,-1,true,-1,0.013427734375,30,-2.9958474636078,-2.9953758716583,-1.668431520462,-1.6651383638382,0.056165602058172,-0.025083642452955,0.065676994621754,-0.065640464425087,0.34000000357628,0.34000000357628,0.35249999165535,0.35249999165535,0.30000001192093,0.30000001192093,0.31999999284744,0.31999999284744,0.24130000174046
0.24130000174046,0.24130000174046,0.24130000174046,0,0,0,0,0,0,0,0,0,1305,0,0,0,0,0,0,0,-0.0015309941954911,-0.0015109323430806,-0.0020250685047358,-0.0019554931204766,-2.2620500317316e-07,-3.2230403235189e-08,-2.0829658353705e-07,2.4309881041518e-07,0.062697887420654,0.062215205281973,0.04011819511652,0.039401341229677,1,1,1,1,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,95,95,95,95,0.99999785423279,0.99999785423279,0.99999791383743,0.99999791383743,16,16,16,16,24.639999389648,24.639999389648,24.639999389648,24.639999389648,0.0016608171863481,-0.0015877942787483,0.001010202919133,-0.00098340422846377,0.0028257453814149,0.99999451637268,0,0.0029413206502795,0.99999439716339,-0.0015893708914518,0.0029491267632693,0.99999415874481,-0.0017401193035766,0.0029491267632693,0.99999415874481,-0.0017401193035766,-0.0017312067793682,0,0,'01/16/2026 18:12:59:530',0,0,0.26999998092651,1,0,0,9.1075744421687e-05,2100,0,0,424.10388183594,8.2671012878418,340.60989379883,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,0,0,0,0.99999368190765,-0.0034304221626371,0.00090448011178523,0.00089863961329684,-0.0017037283396348,-0.99999815225601,2,-1,true,-1,0.014689127914608,30,-2.9958460330963,-2.9953763484955,-1.6684350967407,-1.6651343107224,0.056163974106312,-0.025085050612688,0.065677225589752,-0.065640524029732,0.34000000357628,0.34000000357628,0.35249999165535,0.35249999165535,0.30000001192093,0.30000001192093,0.31999999284744,0.31999999284744,0.24130000174046
0.24130000174046,0.24130000174046,0.24130000174046,0,0,0,0,0,0,0,0,0,1305,0,0,0,0,0,0,0,-0.0015498030697927,-0.0014817174524069,-0.0019984610844404,-0.0019436678849161,-4.5771588474963e-07,-1.8593070194584e-07,-2.5535996428516e-07,2.5994540919783e-07,0.062701269984245,0.062219426035881,0.040114004164934,0.039403140544891,1,1,1,1,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,95,95,95,95,0.99999785423279,0.99999785423279,0.99999791383743,0.99999791383743,16,16,16,16,24.639999389648,24.639999389648,24.639999389648,24.639999389648,0.0017153036314994,-0.0016276566311717,0.0010143571998924,-0.00098628294654191,0.0028257453814149,0.99999451637268,0,0.0029413206502795,0.99999439716339,-0.0015893708914518,0.0029491267632693,0.99999415874481,-0.0017401193035766,0.0029491267632693,0.99999415874481,-0.0017401193035766,-0.0017312067793682,0,0,'01/16/2026 18:12:59:580',0,0,0.26999998092651,1,0,0,9.1040732513648e-05,2100,0,0,424.10388183594,8.2671012878418,340.60989379883,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,0,0,0,0.99999368190765,-0.0034304063301533,0.00090451491996646,0.00089867459610105,-0.0017036772333086,-0.99999815225601,2,-1,true,-1,0.016940645873547,30,-2.9958655834198,-2.9953627586365,-1.6684377193451,-1.6651303768158,0.056167405098677,-0.025082856416702,0.065677210688591,-0.065640531480312,0.34000000357628,0.34000000357628,0.35249999165535,0.35249999165535,0.30000001192093,0.30000001192093,0.31999999284744,0.31999999284744,0.24130000174046
0.24130000174046,0.24130000174046,0.24130000174046,0,0,0,0,0,0,0,0,0,1305,0,0,0,0,0,0,0,-0.001525282044895,-0.0014711435651407,-0.0020133231300861,-0.0019184821285307,-2.5318556140519e-07,-3.4900565992757e-07,-2.2420712753046e-07,2.885568903821e-07,0.06269746273756,0.062221169471741,0.040116421878338,0.039407256990671,1,1,1,1,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,95,95,95,95,0.99999785423279,0.99999785423279,0.99999791383743,0.99999791383743,16,16,16,16,24.639999389648,24.639999389648,24.639999389648,24.639999389648,0.0016696017701179,-0.0016429900424555,0.0010085294488817,-0.00098294299095869,0.0028257453814149,0.99999451637268,0,0.0029413206502795,0.99999439716339,-0.0015893708914518,0.0029491267632693,0.99999415874481,-0.0017401193035766,0.0029491267632693,0.99999415874481,-0.0017401193035766,-0.0017312067793682,0,0,'01/16/2026 18:12:59:630',0,0,0.26999998092651,1,0,0,9.1028457973152e-05,2100,0,0,424.10388183594,8.2671012878418,340.60989379883,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,0,0,0,0.99999368190765,-0.0034304193686694,0.00090454536257312,0.00089870486408472,-0.001703720074147,-0.99999815225601,2,-1,true,-1,0.015341356396675,30,-2.9958634376526,-2.9953660964966,-1.6684372425079,-1.6651337146759,0.056167505681515,-0.025083005428314,0.065677121281624,-0.065640471875668,0.34000000357628,0.34000000357628,0.35249999165535,0.35249999165535,0.30000001192093,0.30000001192093,0.31999999284744,0.31999999284744,0.24130000174046
0.24130000174046,0.24130000174046,0.24130000174046,0,0,0,0,0,0,0,0,0,1305,0,0,0,0,0,0,0,-0.0015963446348906,-0.0014280861942098,-0.0019601734820753,-0.0019089812412858,-2.7922857270823e-07,-2.9750188446087e-07,-2.1951251483188e-07,3.0485824709103e-07,0.062709257006645,0.062228035181761,0.040107734501362,0.039408829063177,1,1,1,1,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,95,95,95,95,0.99999785423279,0.99999785423279,0.99999791383743,0.99999791383743,16,16,16,16,24.639999389648,24.639999389648,24.639999389648,24.639999389648,0.0017406108090654,-0.0016246476443484,0.0010030751582235,-0.00097891653422266,0.0028257453814149,0.99999451637268,0,0.0029413206502795,0.99999439716339,-0.0015893708914518,0.0029491267632693,0.99999415874481,-0.0017401193035766,0.0029491267632693,0.99999415874481,-0.0017401193035766,-0.0017312067793682,0,0,'01/16/2026 18:12:59:680',0,0,0.26999998092651,1,0,0,9.115130524151e-05,2100,0,0,424.10388183594,8.2671012878418,340.60989379883,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,0,0,0,0.99999368190765,-0.0034304538276047,0.00090457295300439,0.00089873204706237,-0.0017038214718923,-0.99999815225601,2,-1,true,-1,0.015156046487391,30,-2.9958851337433,-2.9953722953796,-1.6684319972992,-1.6651360988617,0.056173220276833,-0.025083085522056,0.065677106380463,-0.065640553832054,0.34000000357628,0.34000000357628,0.35249999165535,0.35249999165535,0.30000001192093,0.30000001192093,0.31999999284744,0.31999999284744,0.24130000174046
