RPM,SpeedMPH,Gear,Handbrake,Clutch,Steer,Brake,Gas,PacketDatetime,LapID,SessionID,PacketID,Fuel,RR_TyreContactNormalZ,RR_TyreContactNormalY,RR_TyreContactNormalX,RL_TyreContactNormalZ,RL_TyreContactNormalY,RL_TyreContactNormalX,FR_TyreContactNormalZ,FR_TyreContactNormalY,FR_TyreContactNormalX,FL_TyreContactNormalZ,FL_TyreContactNormalY,FL_TyreContactNormalX,RR_SelfAligningTorque,RL_SelfAligningTorque,FR_SelfAligningTorque,FL_SelfAligningTorque,RR_DynamicPressure,RL_DynamicPressure,FR_DynamicPressure,FL_DynamicPressure,RR_StaticPressure,RL_StaticPressure,FR_StaticPressure,FL_StaticPressure,RR_TemperatureMultiplier,RL_TemperatureMultiplier,FR_TemperatureMultiplier,FL_TemperatureMultiplier,RR_TyreOptimumTemperature,RL_TyreOptimumTemperature,FR_TyreOptimumTemperature,FL_TyreOptimumTemperature,RR_TyreOutsideTemperature,RL_TyreOutsideTemperature,FR_TyreOutsideTemperature,FL_TyreOutsideTemperature,RR_TyreMiddleTemperature,RL_TyreMiddleTemperature,FR_TyreMiddleTemperature,FL_TyreMiddleTemperature,RR_TyreInsideTemperature,RL_TyreInsideTemperature,FR_TyreInsideTemperature,FL_TyreInsideTemperature,RR_CoreTemperature,RL_CoreTemperature,FR_CoreTemperature,FL_CoreTemperature,RR_Load,RL_Load,FR_Load,FL_Load,RR_NDSlip,RL_NDSlip,FR_NDSlip,FL_NDSlip,RR_SlipRatio,RL_SlipRatio,FR_SlipRatio,FL_SlipRatio,RR_SlipAngle,RL_SlipAngle,FR_SlipAngle,FL_SlipAngle,RR_Slip,RL_Slip,FR_Slip,FL_Slip,RR_TyreDirtyLevel,RL_TyreDirtyLevel,FR_TyreDirtyLevel,FL_TyreDirtyLevel,RR_TyreVirtualMPH,RL_TyreVirtualMPH,FR_TyreVirtualMPH,FL_TyreVirtualMPH,RR_TyreWear,RL_TyreWear,FR_TyreWear,FL_TyreWear,RR_RimRadius,RL_RimRadius,FR_RimRadius,FL_RimRadius,RR_TyreWidth,RL_TyreWidth,FR_TyreWidth,FL_TyreWidth,RR_TyreRadius,RL_TyreRadius,FR_TyreRadius,FL_TyreRadius,RR_ToeIn,RL_ToeIn,FR_ToeIn,FL_ToeIn,RR_Camber,RL_Camber,FR_Camber,FL_Camber,Weight,SteerTorque,Ping,HeadlightsActive,CollidedWith,ResetCount,CarSideVectorZ,CarSideVectorY,CarSideVectorX,CarForwardVectorZ,CarForwardVectorY,CarForwardVectorX,Aero_LiftCoefficientRear,Aero_LiftCoefficientFront,Aero_DragCoeffcient,AccelerationZ,AccelerationY,AccelerationX,VelocityZ,VelocityY,VelocityX,AngularVelocityZ,AngularVelocityY,AngularVelocityX,WorldPositionZ,WorldPositionY,WorldPositionX,TurboBoost,EngagedGear
2100.4287109375,9.0823676146101e-05,0,0,1,0.26999998092651,0,0,'01/16/2026 18:15:11:383',0,0,0,30,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0015893708914518,0.99999439716339,0.0029413206502795,-0.0017312067793682,0.99999451637268,0.0028257453814149,-0.00098952162079513,0.0010145371779799,-0.0016534904716536,0.0016855204012245,24.639999389648,24.639999389648,24.639999389648,24.639999389648,16,16,16,16,0.99999785423279,0.99999785423279,0.99999779462814,0.99999779462814,95,95,95,95,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,1,1,1,0.039416946470737,0.040134094655514,0.062212277203798,0.062712222337723,3.5934952791195e-08,-3.6162577998766e-07,-2.7906196464755e-07,-2.9740076001872e-07,-0.0018815841758624,-0.0021843211725354,-0.0015933343674988,-0.0016647832235321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24130000174046,0.24130000174046,0.24130000174046,0.24130000174046,0.31999999284744,0.31999999284744,0.30000001192093,0.30000001192093,0.35249999165535,0.35249999165535,0.34000000357628,0.34000000357628,-0.065647214651108,0.065678596496582,-0.02511084638536,0.056170158088207,-1.6652843952179,-1.668032169342,-2.9958593845367,-2.9955217838287,1305,0.017015922814608,-1,false,-1,2,-0.99999856948853,-0.0017073758644983,5.8321616052126e-06,1.1705530596373e-05,-0.0034400082658976,0.99999403953552,0,0,0,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,340.61898803711,8.2675542831421,423.95446777344,0,0
2100.4064941406,9.0990637545474e-05,0,0,1,0.26999998092651,0,0,'01/16/2026 18:15:11:433',0,0,0,30,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0015893708914518,0.99999439716339,0.0029413206502795,-0.0017312067793682,0.99999451637268,0.0028257453814149,-0.00098725373391062,0.00101452274248,-0.0016376825515181,0.0017107328167185,24.639999389648,24.639999389648,24.639999389648,24.639999389648,16,16,16,16,0.99999785423279,0.99999785423279,0.99999779462814,0.99999779462814,95,95,95,95,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,1,1,1,0.039421763271093,0.040123321115971,0.062212895601988,0.062703736126423,1.784489001011e-07,-2.612376590605e-07,-3.0667780492877e-07,-3.4651458236112e-07,-0.0018510081572458,-0.0021162596531212,-0.0015853511868045,-0.0016079453052953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24130000174046,0.24130000174046,0.24130000174046,0.24130000174046,0.31999999284744,0.31999999284744,0.30000001192093,0.30000001192093,0.35249999165535,0.35249999165535,0.34000000357628,0.34000000357628,-0.065646976232529,0.065678551793098,-0.025106962770224,0.056171894073486,-1.6652837991714,-1.6680401563644,-2.9958336353302,-2.9955370426178,1305,0.01630181260407,-1,false,-1,2,-0.99999856948853,-0.0017072553746402,5.8646351135394e-06,1.1737445674953e-05,-0.0034399239812046,0.99999403953552,0,0,0,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,340.61898803711,8.2675533294678,423.95446777344,0,0
2100.3840332031,9.1007568698842e-05,0,0,1,0.26999998092651,0,0,'01/16/2026 18:15:11:483',0,0,0,30,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0015893708914518,0.99999439716339,0.0029413206502795,-0.0017312067793682,0.99999451637268,0.0028257453814149,-0.00099331513047218,0.0010153932962567,-0.0016775894910097,0.0016604022821411,24.639999389648,24.639999389648,24.639999389648,24.639999389648,16,16,16,16,0.99999785423279,0.99999785423279,0.99999779462814,0.99999779462814,95,95,95,95,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,1,1,1,0.039419986307621,0.040127191692591,0.062215313315392,0.062707595527172,2.547072881498e-07,-1.5494113370096e-07,-1.6586143658515e-07,-3.485615138743e-07,-0.0018626827513799,-0.0021386379376054,-0.0015708922874182,-0.0016327669145539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24130000174046,0.24130000174046,0.24130000174046,0.24130000174046,0.31999999284744,0.31999999284744,0.30000001192093,0.30000001192093,0.35249999165535,0.35249999165535,0.34000000357628,0.34000000357628,-0.065646842122078,0.065678417682648,-0.025108739733696,0.056171413511038,-1.6652857065201,-1.6680498123169,-2.9958364963531,-2.9955406188965,1305,0.014266120269895,-1,false,-1,2,-0.99999856948853,-0.001707149320282,5.8921345953422e-06,1.1764428563765e-05,-0.0034398350398988,0.99999403953552,0,0,0,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,340.61898803711,8.2675533294678,423.95449829102,0,0
2100.3642578125,9.1111687652301e-05,0,0,1,0.26999998092651,0,0,'01/16/2026 18:15:11:533',0,0,0,30,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0015893708914518,0.99999439716339,0.0029413206502795,-0.0017312067793682,0.99999451637268,0.0028257453814149,-0.00098884257022291,0.0010119900107384,-0.0016475497977808,0.001715122256428,24.639999389648,24.639999389648,24.639999389648,24.639999389648,16,16,16,16,0.99999785423279,0.99999785423279,0.99999779462814,0.99999779462814,95,95,95,95,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,1,1,1,0.039420522749424,0.04012668132782,0.062215644866228,0.06270994246006,2.4600063852631e-07,-1.492240215839e-07,-2.1032795416431e-07,-3.4131343795707e-07,-0.0018592176493257,-0.0021339009981602,-0.0015686021652073,-0.0016458597965539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24130000174046,0.24130000174046,0.24130000174046,0.24130000174046,0.31999999284744,0.31999999284744,0.30000001192093,0.30000001192093,0.35249999165535,0.35249999165535,0.34000000357628,0.34000000357628,-0.065646603703499,0.065678298473358,-0.025110011920333,0.056171640753746,-1.6652851104736,-1.6680600643158,-2.9958348274231,-2.9955496788025,1305,0.015453762374818,-1,false,-1,2,-0.99999856948853,-0.0017070168396458,5.9180551943427e-06,1.1789823474828e-05,-0.0034397945273668,0.99999403953552,0,0,0,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,340.61898803711,8.2675533294678,423.95449829102,0,0
2100.3442382813,9.1083049483132e-05,0,0,1,0.26999998092651,0,0,'01/16/2026 18:15:11:583',0,0,0,30,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0015893708914518,0.99999439716339,0.0029413206502795,-0.0017312067793682,0.99999451637268,0.0028257453814149,-0.0009861730504781,0.0010158170480281,-0.0015840828418732,0.001673465478234,24.639999389648,24.639999389648,24.639999389648,24.639999389648,16,16,16,16,0.99999785423279,0.99999785423279,0.99999779462814,0.99999779462814,95,95,95,95,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,1,1,1,0.039420798420906,0.040123336017132,0.062203522771597,0.062701024115086,2.69738507086e-07,-1.5436172873251e-07,-5.9616110092975e-07,-3.0484221724691e-07,-0.0018571179825813,-0.0021116980351508,-0.0016418558079749,-0.0015888315392658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24130000174046,0.24130000174046,0.24130000174046,0.24130000174046,0.31999999284744,0.31999999284744,0.30000001192093,0.30000001192093,0.35249999165535,0.35249999165535,0.34000000357628,0.34000000357628,-0.065646409988403,0.065678179264069,-0.025105845183134,0.05617081746459,-1.6652846336365,-1.6680688858032,-2.995808839798,-2.9955508708954,1305,0.014053175225854,-1,false,-1,2,-0.99999856948853,-0.0017069173045456,5.9471203712747e-06,1.1818457096524e-05,-0.00343974144198,0.99999403953552,0,0,0,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,340.61898803711,8.2675533294678,423.95449829102,0,0
2100.3251953125,9.1095454990864e-05,0,0,1,0.26999998092651,0,0,'01/16/2026 18:15:11:633',0,0,0,30,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0015893708914518,0.99999439716339,0.0029413206502795,-0.0017312067793682,0.99999451637268,0.0028257453814149,-0.00099518208298832,0.0010179394157603,-0.0016490441048518,0.0016875640721992,24.639999389648,24.639999389648,24.639999389648,24.639999389648,16,16,16,16,0.99999785423279,0.99999785423279,0.99999779462814,0.99999779462814,95,95,95,95,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,1,1,1,0.03942509368062,0.040119081735611,0.062203597277403,0.062692850828171,2.3448056651887e-07,-1.9176059140591e-07,-3.0182582122507e-07,-2.7460271212476e-07,-0.0018313534092158,-0.0020847846753895,-0.0016386592760682,-0.0015384089201689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24130000174046,0.24130000174046,0.24130000174046,0.24130000174046,0.31999999284744,0.31999999284744,0.30000001192093,0.30000001192093,0.35249999165535,0.35249999165535,0.34000000357628,0.34000000357628,-0.06564623862505,0.065677985548973,-0.025102028623223,0.056168749928474,-1.6652916669846,-1.668071269989,-2.9957933425903,-2.9955379962921,1305,0.013730536215007,-1,false,-1,2,-0.99999856948853,-0.0017069691093639,5.9727231018769e-06,1.1844053915411e-05,-0.0034396334085613,0.99999403953552,0,0,0,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,340.61898803711,8.2675533294678,423.95449829102,0,0
2100.3083496094,9.1009969764855e-05,0,0,1,0.26999998092651,0,0,'01/16/2026 18:15:11:683',0,0,0,30,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0015893708914518,0.99999439716339,0.0029413206502795,-0.0017312067793682,0.99999451637268,0.0028257453814149,-0.0009975895518437,0.001019520801492,-0.001649233745411,0.0016726352041587,24.639999389648,24.639999389648,24.639999389648,24.639999389648,16,16,16,16,0.99999785423279,0.99999785423279,0.99999779462814,0.99999779462814,95,95,95,95,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,1,1,1,0.039420854300261,0.040124591439962,0.062198635190725,0.062689669430256,2.1195656074724e-07,-1.9550289209747e-07,-2.6684665499488e-07,-4.1453134258518e-07,-0.0018584388308227,-0.0021183632779866,-0.0016692677745596,-0.0015217865584418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24130000174046,0.24130000174046,0.24130000174046,0.24130000174046,0.31999999284744,0.31999999284744,0.30000001192093,0.30000001192093,0.35249999165535,0.35249999165535,0.34000000357628,0.34000000357628,-0.065646082162857,0.065677784383297,-0.025100408121943,0.056163989007473,-1.6652957201004,-1.6680767536163,-2.9957854747772,-2.9955153465271,1305,0.01282908115536,-1,false,-1,2,-0.99999856948853,-0.001706967363134,5.9946610235784e-06,1.1865763553942e-05,-0.0034395044203848,0.99999403953552,0,0,0,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,340.61898803711,8.2675533294678,423.95449829102,0,0
2100.2915039063,9.1166519268882e-05,0,0,1,0.26999998092651,0,0,'01/16/2026 18:15:11:733',0,0,0,30,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0015893708914518,0.99999439716339,0.0029413206502795,-0.0017312067793682,0.99999451637268,0.0028257453814149,-0.00099577172659338,0.0010237393435091,-0.0016460516490042,0.0016797651769593,24.639999389648,24.639999389648,24.639999389648,24.639999389648,16,16,16,16,0.99999785423279,0.99999785423279,0.99999779462814,0.99999779462814,95,95,95,95,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,1,1,1,0.039426244795322,0.040120922029018,0.062207952141762,0.062698006629944,1.9552018670765e-07,-2.3366551715753e-07,-2.2685966882818e-07,-1.487989038651e-07,-0.0018258217023686,-0.0020949507597834,-0.0016086545074359,-0.0015729973092675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24130000174046,0.24130000174046,0.24130000174046,0.24130000174046,0.31999999284744,0.31999999284744,0.30000001192093,0.30000001192093,0.35249999165535,0.35249999165535,0.34000000357628,0.34000000357628,-0.06564586609602,0.065677754580975,-0.025099081918597,0.056166391819715,-1.6653027534485,-1.6680799722672,-2.9957807064056,-2.995525598526,1305,0.014682176522911,-1,false,-1,2,-0.99999856948853,-0.0017069918103516,6.0220472732908e-06,1.189298927784e-05,-0.0034393609967083,0.99999409914017,0,0,0,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,340.61898803711,8.2675533294678,423.95449829102,0,0
2100.275390625,9.1152483946644e-05,0,0,1,0.26999998092651,0,0,'01/16/2026 18:15:11:783',0,0,0,30,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0015893708914518,0.99999439716339,0.0029413206502795,-0.0017312067793682,0.99999451637268,0.0028257453814149,-0.00099636509548873,0.0010195282520726,-0.0016341210575774,0.0017303880304098,24.639999389648,24.639999389648,24.639999389648,24.639999389648,16,16,16,16,0.99999785423279,0.99999785423279,0.99999779462814,0.99999779462814,95,95,95,95,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,1,1,1,0.03942845761776,0.04011670127511,0.062206856906414,0.062694929540157,2.2954962730637e-07,-2.0403123812684e-07,-2.9636706244673e-07,-3.4319305086683e-07,-0.0018133624689654,-0.0020688024815172,-0.0016143239336088,-0.0015543502522632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24130000174046,0.24130000174046,0.24130000174046,0.24130000174046,0.31999999284744,0.31999999284744,0.30000001192093,0.30000001192093,0.35249999165535,0.35249999165535,0.34000000357628,0.34000000357628,-0.065645776689053,0.065677538514137,-0.025095619261265,0.056166294962168,-1.6653119325638,-1.6680787801743,-2.9957714080811,-2.9955177307129,1305,0.01463283970952,-1,false,-1,2,-0.99999856948853,-0.0017071207985282,6.0456259234343e-06,1.1916765288333e-05,-0.0034392166417092,0.99999409914017,0,0,0,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,340.61898803711,8.2675533294678,423.95452880859,0,0
2100.2612304688,9.1062764113303e-05,0,0,1,0.26999998092651,0,0,'01/16/2026 18:15:11:833',0,0,0,30,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0015893708914518,0.99999439716339,0.0029413206502795,-0.0017312067793682,0.99999451637268,0.0028257453814149,-0.0010011893464252,0.0010210983455181,-0.0016632378101349,0.0016721640713513,24.639999389648,24.639999389648,24.639999389648,24.639999389648,16,16,16,16,0.99999785423279,0.99999785423279,0.99999779462814,0.99999779462814,95,95,95,95,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,1,1,1,0.039419338107109,0.040123108774424,0.062201756983995,0.062689810991287,2.1737130850852e-07,-1.3923849451203e-07,-2.0859773997017e-07,-4.6745805093451e-07,-0.0018706249538809,-0.0021081266459078,-0.0016484594671056,-0.0015283240936697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24130000174046,0.24130000174046,0.24130000174046,0.24130000174046,0.31999999284744,0.31999999284744,0.30000001192093,0.30000001192093,0.35249999165535,0.35249999165535,0.34000000357628,0.34000000357628,-0.065645836293697,0.065677382051945,-0.025097329169512,0.056157693266869,-1.6653139591217,-1.6680836677551,-2.995778799057,-2.9954767227173,1305,0.013999599963427,-1,false,-1,2,-0.99999856948853,-0.0017071056645364,6.0620773183473e-06,1.1932863344555e-05,-0.0034390392247587,0.99999409914017,0,0,0,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,340.61898803711,8.2675533294678,423.95452880859,0,0
2100.2468261719,9.1036745288875e-05,0,0,1,0.26999998092651,0,0,'01/16/2026 18:15:11:883',0,0,0,30,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0015893708914518,0.99999439716339,0.0029413206502795,-0.0017312067793682,0.99999451637268,0.0028257453814149,-0.0010004431242123,0.0010284489253536,-0.0016606190474704,0.0016984849935398,24.639999389648,24.639999389648,24.639999389648,24.639999389648,16,16,16,16,0.99999785423279,0.99999785423279,0.99999779462814,0.99999779462814,95,95,95,95,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,1,1,1,0.039416987448931,0.040124952793121,0.062201794236898,0.062694855034351,1.8116743660812e-07,-1.9503671921939e-07,-3.3899976870089e-07,-2.2767963514525e-07,-0.0018851164495572,-0.0021182242780924,-0.0016469415277243,-0.0015610220143571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24130000174046,0.24130000174046,0.24130000174046,0.24130000174046,0.31999999284744,0.31999999284744,0.30000001192093,0.30000001192093,0.35249999165535,0.35249999165535,0.34000000357628,0.34000000357628,-0.065645657479763,0.065677255392075,-0.025096621364355,0.056155629456043,-1.6653126478195,-1.6680928468704,-2.9957687854767,-2.9954733848572,1305,0.015394253656268,-1,false,-1,2,-0.99999856948853,-0.0017069939058274,6.0884058257216e-06,1.1958505638177e-05,-0.0034388632047921,0.99999409914017,0,0,0,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,340.61898803711,8.2675533294678,423.95452880859,0,0
2100.2331542969,9.1039793915115e-05,0,0,1,0.26999998092651,0,0,'01/16/2026 18:15:12:933',0,0,0,30,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0015893708914518,0.99999439716339,0.0029413206502795,-0.0017312067793682,0.99999451637268,0.0028257453814149,-0.00099578278604895,0.0010186671279371,-0.0016602665418759,0.0017475958447903,24.639999389648,24.639999389648,24.639999389648,24.639999389648,16,16,16,16,0.99999785423279,0.99999785423279,0.99999779462814,0.99999779462814,95,95,95,95,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,1,1,1,0.039416927844286,0.040119778364897,0.062215551733971,0.06271318346262,2.6410407372168e-07,-1.8333479090415e-07,-2.8767394155693e-07,-5.9856790812773e-07,-0.0018852816428989,-0.0020849918946624,-0.0015586530789733,-0.0016715253004804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24130000174046,0.24130000174046,0.24130000174046,0.24130000174046,0.31999999284744,0.31999999284744,0.30000001192093,0.30000001192093,0.35249999165535,0.35249999165535,0.34000000357628,0.34000000357628,-0.065645568072796,0.065677151083946,-0.025096379220486,0.05616270005703,-1.6653113365173,-1.6680990457535,-2.9957644939423,-2.9955110549927,1305,0.013930257409811,-1,false,-1,2,-0.99999856948853,-0.0017069368623197,6.118686087575e-06,1.1988321602985e-05,-0.0034387067425996,0.99999409914017,0,0,0,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,340.61898803711,8.2675533294678,423.95452880859,0,0
2100.2211914063,9.1047470050398e-05,0,0,1,0.26999998092651,0,0,'01/16/2026 18:15:12:983',0,0,0,30,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0015893708914518,0.99999439716339,0.0029413206502795,-0.0017312067793682,0.99999451637268,0.0028257453814149,-0.00099484645761549,0.0010218849638477,-0.0016663443529978,0.0016759383725002,24.639999389648,24.639999389648,24.639999389648,24.639999389648,16,16,16,16,0.99999785423279,0.99999785423279,0.99999779462814,0.99999779462814,95,95,95,95,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,1,1,1,0.039417389780283,0.040116835385561,0.062220301479101,0.062707185745239,2.2822783307674e-07,-2.2368070062839e-07,-3.1657921795158e-07,-3.4676148175095e-07,-0.0018826376181096,-0.0020662697497755,-0.0015292911557481,-0.0016332449158654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24130000174046,0.24130000174046,0.24130000174046,0.24130000174046,0.31999999284744,0.31999999284744,0.30000001192093,0.30000001192093,0.35249999165535,0.35249999165535,0.34000000357628,0.34000000357628,-0.065645597875118,0.065676935017109,-0.025097059085965,0.056163620203733,-1.6653130054474,-1.66810131073,-2.9957716464996,-2.995512008667,1305,0.01387176476419,-1,false,-1,2,-0.99999856948853,-0.0017069992609322,6.1393648138619e-06,1.2009053534712e-05,-0.003438611747697,0.99999409914017,0,0,0,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,340.61898803711,8.2675533294678,423.95452880859,0,0
2100,9.1131092631258e-05,0,0,1,0.26999998092651,0,0,'01/16/2026 18:15:34:135',0,0,0,30,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0017401193035766,0.99999415874481,0.0029491267632693,-0.0015893708914518,0.99999439716339,0.0029413206502795,-0.0017312067793682,0.99999451637268,0.0028257453814149,-0.00098664639517665,0.0010091388830915,-0.0016810694942251,0.0016788273351267,24.639999389648,24.639999389648,24.639999389648,24.639999389648,16,16,16,16,0.99999785423279,0.99999785423279,0.99999779462814,0.99999779462814,95,95,95,95,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,1,1,1,0.039406035095453,0.040103655308485,0.062213286757469,0.062705554068089,2.1417514517452e-07,-1.6086372056634e-07,-4.4813452859671e-07,-3.6347563536765e-07,-0.0019706420134753,-0.0019781962037086,-0.0015760707901791,-0.0016301503637806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24130000174046,0.24130000174046,0.24130000174046,0.24130000174046,0.31999999284744,0.31999999284744,0.30000001192093,0.30000001192093,0.35249999165535,0.35249999165535,0.34000000357628,0.34000000357628,-0.065643213689327,0.065674431622028,-0.025091048330069,0.05616033449769,-1.6654276847839,-1.6681425571442,-2.9957818984985,-2.9954566955566,1305,0.016545105725527,-1,false,-1,2,-0.99999856948853,-0.0017077187076211,1.7111849956564e-05,2.2980017092777e-05,-0.0034363002050668,0.99999409914017,0,0,0,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,1.0000000031711e-30,340.6188659668,8.2675457000732,423.95654296875,0,0
